Lat	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	Day9	Day10	Day11	Day12	Day13	Day14	Day15	Day16	Day17	Day18	Day19	Day20	Day21	Day22	Day23	Day24	Day25	Day26	Day27	Day28	Day29	Day30	Day31	Day32	Day33	Day34	Day35	Day36	Day37	Day38	Day39	Day40	Day41	Day42	Day43	Day44	Day45	Day46	Day47	Day48	Day49	Day50	Day51	Day52	Day53	Day54	Day55	Day56	Day57	Day58	Day59	Day60	Day61	Day62	Day63	Day64	Day65	Day66	Day67	Day68	Day69	Day70	Day71	Day72	Day73	Day74	Day75	Day76	Day77	Day78	Day79	Day80	Day81	Day82	Day83	Day84	Day85	Day86	Day87	Day88	Day89	Day90	Day91	Day92	Day93	Day94	Day95	Day96	Day97	Day98	Day99	Day100	Day101	Day102	Day103	Day104	Day105	Day106	Day107	Day108	Day109	Day110	Day111	Day112	Day113	Day114	Day115	Day116	Day117	Day118	Day119	Day120	Day121	Day122	Day123	Day124	Day125	Day126	Day127	Day128	Day129	Day130	Day131	Day132	Day133	Day134	Day135	Day136	Day137	Day138	Day139	Day140	Day141	Day142	Day143	Day144	Day145	Day146	Day147	Day148	Day149	Day150	Day151	Day152	Day153	Day154	Day155	Day156	Day157	Day158	Day159	Day160	Day161	Day162	Day163	Day164	Day165	Day166	Day167	Day168	Day169	Day170	Day171	Day172	Day173	Day174	Day175	Day176	Day177	Day178	Day179	Day180	Day181	Day182	Day183	Day184	Day185	Day186	Day187	Day188	Day189	Day190	Day191	Day192	Day193	Day194	Day195	Day196	Day197	Day198	Day199	Day200	Day201	Day202	Day203	Day204	Day205	Day206	Day207	Day208	Day209	Day210	Day211	Day212	Day213	Day214	Day215	Day216	Day217	Day218	Day219	Day220	Day221	Day222	Day223	Day224	Day225	Day226	Day227	Day228	Day229	Day230	Day231	Day232	Day233	Day234	Day235	Day236	Day237	Day238	Day239	Day240	Day241	Day242	Day243	Day244	Day245	Day246	Day247	Day248	Day249	Day250	Day251	Day252	Day253	Day254	Day255	Day256	Day257	Day258	Day259	Day260	Day261	Day262	Day263	Day264	Day265	Day266	Day267	Day268	Day269	Day270	Day271	Day272	Day273	Day274	Day275	Day276	Day277	Day278	Day279	Day280	Day281	Day282	Day283	Day284	Day285	Day286	Day287	Day288	Day289	Day290	Day291	Day292	Day293	Day294	Day295	Day296	Day297	Day298	Day299	Day300	Day301	Day302	Day303	Day304	Day305	Day306	Day307	Day308	Day309	Day310	Day311	Day312	Day313	Day314	Day315	Day316	Day317	Day318	Day319	Day320	Day321	Day322	Day323	Day324	Day325	Day326	Day327	Day328	Day329	Day330	Day331	Day332	Day333	Day334	Day335	Day336	Day337	Day338	Day339	Day340	Day341	Day342	Day343	Day344	Day345	Day346	Day347	Day348	Day349	Day350	Day351	Day352	Day353	Day354	Day355	Day356	Day357	Day358	Day359	Day360	Day361	Day362	Day363	Day364	Day365
90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6719555	0.6720382	0.6669529	0.6598545	0.6544238	0.6515034	0.6486012	0.6425662	0.6326171	0.6210745	0.6113768	0.6051661	0.6011028	0.5963921	0.5893937	0.5809673	0.573573	0.5690442	0.5670302	0.5654466	0.5623823	0.5576934	0.5529746	0.5500475	0.5493396	0.5495714	0.5489485	0.54672	0.5437426	0.5416345	0.5413123	0.5422092	0.5428312	0.5420927	0.5402286	0.538521	0.5381272	0.5390624	0.5402252	0.5404036	0.5393341	0.5378911	0.5372779	0.5379529	0.539247	0.5399874	0.5395436	0.5383611	0.5375372	0.5378337	0.5390106	0.5400637	0.5401316	0.5392496	0.5382965	0.5381983	0.539106	0.5402773	0.5407538	0.5402129	0.53924	0.5387933	0.5393469	0.5404768	0.5412531	0.5410739	0.5401932	0.5394831	0.5396506	0.5406096	0.5415678	0.5417416	0.5410517	0.540186	0.5399797	0.5406693	0.5416864	0.5421731	0.5417486	0.5408443	0.540314	0.5406693	0.5416239	0.5423544	0.5422389	0.5414106	0.540636	0.5406284	0.5414093	0.5422906	0.5424931	0.5418426	0.540925	0.5405625	0.5410769	0.5420004	0.5424948	0.5421021	0.5411549	0.5404807	0.5406625	0.5415129	0.5422401	0.5421565	0.5412951	0.5403844	0.5401995	0.5408652	0.5417384	0.5419819	0.5413145	0.5402683	0.5397195	0.5401029	0.541015	0.5415688	0.5411874	0.5401263	0.539255	0.5392829	0.5401159	0.5409299	0.5409041	0.5399607	0.5388481	0.5384815	0.5391191	0.5401153	0.5404887	0.5398026	0.5385706	0.537816	0.5381579	0.5392405	0.5400331	0.5397492	0.5385648	0.5374877	0.5374704	0.5385438	0.5397631	0.5400401	0.5391283	0.5378775	0.5375056	0.5385065	0.5401756	0.5412137	0.540893	0.5397478	0.5391513	0.5401088	0.5423279	0.5444368	0.5452009	0.5446696	0.544214	0.5453649	0.5484314	0.5521649	0.5548419	0.5558423	0.5563149	0.5582765	0.5628405	0.5691451	0.5750436	0.5790298	0.5816964	0.5853803	0.5921492	0.6018187	0.6119087	0.6197441	0.6248346	0.6293821	0.6363078	0.6463307	0.6568672	0.6640496	0.6660163	0.6645006	0.6633329	0.6649478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6593827	0.6604432	0.6626544	0.6630965	0.6594147	0.65182	0.6428639	0.6352563	0.6296538	0.6244379	0.6175416	0.6084715	0.5987682	0.5906558	0.5851486	0.5813185	0.5772927	0.5719546	0.5658329	0.5605119	0.5571717	0.5555698	0.5543233	0.5521531	0.5489459	0.5457473	0.5437628	0.5432788	0.5434444	0.5430556	0.5416004	0.5396476	0.5382834	0.5381276	0.5388017	0.5392965	0.5388726	0.537685	0.5366024	0.5364131	0.53713	0.5380044	0.5382075	0.5375562	0.5366469	0.5363038	0.5368429	0.5378068	0.5383904	0.5381583	0.5374155	0.5369171	0.5371887	0.5380664	0.5388581	0.538968	0.5384195	0.5378194	0.5378084	0.538492	0.5393572	0.5397397	0.5394151	0.5387888	0.5385255	0.5389545	0.5397824	0.5403635	0.5402792	0.5397053	0.5392481	0.5393994	0.5401	0.5407989	0.5409503	0.5404986	0.5399228	0.5398047	0.5403091	0.5410405	0.541401	0.5411248	0.5405125	0.5401594	0.5404224	0.5411021	0.5416241	0.5415546	0.5409863	0.5404541	0.5404555	0.5410058	0.5416248	0.5417688	0.5413161	0.5406756	0.5404211	0.5407772	0.5414173	0.5417566	0.5414755	0.540806	0.5403259	0.5404414	0.5410219	0.541515	0.541441	0.5408232	0.5401699	0.5400212	0.5404637	0.5410494	0.5411945	0.5407035	0.5399475	0.5395365	0.5397729	0.5403755	0.5407269	0.5404261	0.5396512	0.5390071	0.5389864	0.5395231	0.5400445	0.539981	0.5392791	0.5384588	0.5381544	0.538544	0.5391797	0.539382	0.5388492	0.5379379	0.5373557	0.5375292	0.5382117	0.5386917	0.5384273	0.5375414	0.5367292	0.536645	0.5373085	0.5380696	0.5381819	0.5374783	0.5365433	0.5362102	0.5368143	0.5378726	0.5384989	0.5381996	0.5373422	0.5368615	0.5374369	0.5388673	0.5402236	0.5406748	0.5402603	0.5399082	0.5406462	0.5426774	0.5451649	0.5469614	0.5476636	0.5480482	0.54946	0.5526368	0.5570131	0.5611855	0.5641822	0.5664207	0.5694624	0.574686	0.5820056	0.5898431	0.5964842	0.6016423	0.6068049	0.6139364	0.6235575	0.6339805	0.6425632	0.6479019	0.6509743	0.6541559	0.658843	0.6638765	0.6664784	0.6649098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6556697	0.6545983	0.6524116	0.6497598	0.6465185	0.6419457	0.6355091	0.6275424	0.6191255	0.6113159	0.6044293	0.5979969	0.5913775	0.5844316	0.5776733	0.571821	0.5671844	0.5634338	0.5599254	0.55626	0.5525826	0.5493898	0.5470489	0.5454602	0.5441453	0.5426579	0.5409409	0.5393288	0.5382137	0.5376826	0.5374412	0.5370739	0.536398	0.5355978	0.535036	0.5349191	0.5351152	0.5352766	0.5351465	0.5347734	0.5344518	0.5344495	0.5347702	0.5351554	0.5353181	0.535193	0.5349839	0.5349741	0.535272	0.5357197	0.5360379	0.5360749	0.5359352	0.5358799	0.536091	0.5365118	0.536902	0.5370539	0.536975	0.5368761	0.5369799	0.5373233	0.5377278	0.5379617	0.5379464	0.5378229	0.5378232	0.5380623	0.5384379	0.5387246	0.5387757	0.5386526	0.5385673	0.5386916	0.5390051	0.5393152	0.5394306	0.5393317	0.5391863	0.5391981	0.5394249	0.5397284	0.5398989	0.5398432	0.5396666	0.539578	0.5397023	0.5399697	0.540179	0.5401779	0.5399988	0.5398294	0.5398443	0.5400487	0.5402744	0.5403305	0.5401743	0.5399493	0.5398568	0.5399755	0.540191	0.5402981	0.5401844	0.5399317	0.5397425	0.5397592	0.539936	0.5400791	0.5400204	0.5397681	0.5395004	0.5394066	0.539517	0.5396744	0.5396744	0.5394486	0.539127	0.5389233	0.5389431	0.5390879	0.5391418	0.5389644	0.5386183	0.538315	0.5382267	0.5383301	0.5384251	0.5383128	0.5379749	0.5375932	0.5373888	0.5374237	0.5375417	0.5375061	0.5372123	0.536785	0.5364705	0.536417	0.5365388	0.5365889	0.5363797	0.5359549	0.5355561	0.5354102	0.5355239	0.5356729	0.5356	0.535249	0.5348233	0.534611	0.5347281	0.5350093	0.5351516	0.534988	0.5346479	0.5344542	0.5346412	0.5351421	0.5356432	0.5358661	0.5358304	0.5358579	0.5363023	0.5372374	0.5383872	0.539374	0.5400741	0.5407625	0.541903	0.5437545	0.5461427	0.5486186	0.5508814	0.5530957	0.5558047	0.5594878	0.564143	0.5692794	0.5743605	0.5793169	0.5846584	0.5910415	0.598638	0.6068753	0.6148247	0.6219215	0.628364	0.634792	0.6414885	0.6478365	0.6526034	0.6548668	0.6547781	0.6534937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6696377	0.6758694	0.6784599	0.6742281	0.6649551	0.6556342	0.6500018	0.6473211	0.6435609	0.6354666	0.6235048	0.611407	0.6029077	0.5985735	0.5956392	0.5907732	0.5830099	0.5743891	0.5679978	0.5652145	0.564609	0.5633708	0.5598019	0.554652	0.5502855	0.548514	0.549026	0.5497643	0.5487961	0.5459498	0.5428438	0.541375	0.5420354	0.5435374	0.5440171	0.5426744	0.5404061	0.5389435	0.5392961	0.5408869	0.5421195	0.541814	0.5402157	0.5387241	0.5386223	0.5399472	0.5414958	0.5419257	0.540936	0.5394961	0.5389555	0.5398404	0.5414088	0.5423424	0.5419241	0.5406524	0.5397713	0.5401535	0.5415332	0.5427682	0.5428715	0.5418786	0.5407951	0.5406877	0.5417356	0.543087	0.5436354	0.5430051	0.54187	0.5413406	0.5419705	0.5432705	0.5441602	0.5439376	0.5428959	0.5420509	0.5422293	0.5433332	0.5444377	0.5446256	0.5438022	0.5427718	0.542514	0.5433079	0.5444877	0.5450461	0.544535	0.5434599	0.5428246	0.5432318	0.5443455	0.5451967	0.5450532	0.544071	0.5431525	0.5431385	0.5440546	0.5450902	0.5453269	0.5445596	0.5434782	0.543052	0.5436605	0.5447519	0.5453384	0.5448809	0.5437712	0.5429845	0.5432067	0.5442168	0.5450821	0.544994	0.5439925	0.5429345	0.5427307	0.5435266	0.5445656	0.5448655	0.5440979	0.542888	0.5422621	0.5427277	0.5438106	0.5444733	0.5440435	0.5428215	0.5418221	0.5418705	0.5428538	0.5438117	0.5437919	0.5427073	0.5414273	0.5410103	0.5417506	0.5428989	0.5433232	0.5425244	0.5410968	0.5402148	0.5405834	0.5417887	0.5426508	0.5422762	0.5408709	0.539581	0.5394806	0.5405949	0.5418507	0.5420246	0.5408467	0.5392732	0.538659	0.5395399	0.5411195	0.5419557	0.5412527	0.5396057	0.5385151	0.5390585	0.5408923	0.5425164	0.5426036	0.5412181	0.5398235	0.5400208	0.5420952	0.5447006	0.5460292	0.545451	0.5441617	0.5442082	0.5466743	0.5506404	0.5539381	0.5550937	0.5547431	0.5552206	0.5585609	0.5646142	0.5710609	0.5754459	0.5774584	0.5794144	0.5843669	0.5933168	0.6040821	0.613088	0.6185447	0.6221554	0.6277513	0.6377224	0.6503863	0.6611047	0.666249	0.6663019	0.665455	0.6678004	0.6732889	0.6777161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6503984	0.6504413	0.6492202	0.6465702	0.6424776	0.6370911	0.6307018	0.623669	0.61632	0.6088872	0.6015163	0.5943214	0.5874297	0.5809771	0.5750648	0.5697212	0.564907	0.5605596	0.5566405	0.5531486	0.5500944	0.5474626	0.5451975	0.5432246	0.5414869	0.5399656	0.5386682	0.5375966	0.5367241	0.5360008	0.5353803	0.5348439	0.5344018	0.5340694	0.5338432	0.5336945	0.5335872	0.5335016	0.5334444	0.5334357	0.5334855	0.5335807	0.5336936	0.5338028	0.5339089	0.5340303	0.5341839	0.5343683	0.5345636	0.5347478	0.5349151	0.5350787	0.5352581	0.5354602	0.5356731	0.5358761	0.5360575	0.5362245	0.5363954	0.5365831	0.5367832	0.5369781	0.5371524	0.5373065	0.5374554	0.5376152	0.5377886	0.5379625	0.5381199	0.5382549	0.5383778	0.5385055	0.5386464	0.538793	0.5389289	0.5390432	0.5391403	0.539236	0.5393427	0.5394591	0.539571	0.5396643	0.5397376	0.5398033	0.5398764	0.5399611	0.5400473	0.5401196	0.5401711	0.5402096	0.5402506	0.5403031	0.5403622	0.540413	0.5404443	0.5404584	0.5404692	0.5404897	0.5405202	0.5405484	0.54056	0.540552	0.540535	0.5405238	0.5405243	0.540528	0.5405197	0.5404911	0.5404483	0.5404062	0.5403753	0.5403522	0.5403226	0.540274	0.5402071	0.540135	0.5400717	0.5400193	0.5399661	0.5398973	0.5398076	0.5397067	0.5396103	0.5395261	0.5394468	0.5393566	0.539245	0.5391169	0.5389876	0.5388697	0.5387616	0.5386485	0.538516	0.5383628	0.5382021	0.5380502	0.5379116	0.537775	0.5376232	0.5374487	0.5372608	0.5370775	0.5369097	0.5367513	0.5365847	0.5363965	0.5361904	0.5359842	0.5357946	0.5356226	0.5354525	0.5352665	0.5350615	0.5348528	0.5346622	0.5344988	0.5343521	0.5342019	0.5340382	0.5338722	0.5337288	0.5336268	0.5335643	0.5335224	0.5334851	0.5334581	0.5334687	0.5335467	0.533703	0.5339252	0.5341952	0.5345136	0.5349097	0.5354263	0.5360938	0.5369146	0.5378751	0.538974	0.5402436	0.5417434	0.5435305	0.5456326	0.5480483	0.5507761	0.553847	0.5573299	0.5613025	0.5658087	0.5708402	0.5763568	0.582328	0.5887526	0.5956327	0.6029153	0.6104493	0.6179954	0.6252834	0.6320673	0.6381338	0.6432655	0.6472124	0.6497336	0.6507174	0.6503179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6735441	0.6754102	0.671397	0.6641878	0.6581443	0.6552342	0.6533808	0.6487751	0.6395688	0.6275427	0.6165761	0.6093188	0.6050796	0.6008346	0.5941527	0.5852797	0.5767557	0.5710856	0.568566	0.5671847	0.564524	0.5598353	0.5545237	0.5507683	0.5495591	0.5498847	0.5497153	0.5477965	0.544655	0.5420194	0.5412376	0.5421038	0.5431068	0.5428017	0.5410477	0.5390541	0.5382567	0.5390429	0.5404504	0.5410637	0.5402646	0.5387325	0.537796	0.5382393	0.5396278	0.5407326	0.5406364	0.539524	0.538481	0.5385103	0.5396469	0.5409556	0.5413841	0.5406925	0.5396391	0.539286	0.5400514	0.5413545	0.5421547	0.5418825	0.5409297	0.5402815	0.5406323	0.5417741	0.5428005	0.5429246	0.5421725	0.5413447	0.541293	0.5421627	0.5432747	0.5437439	0.5432678	0.542385	0.5419855	0.5425143	0.5435805	0.5443172	0.5441592	0.5433411	0.5426795	0.54284	0.543745	0.5446504	0.5448166	0.5441667	0.5433485	0.5431524	0.543804	0.5447669	0.5452278	0.5448241	0.5439639	0.5434581	0.5437939	0.5447003	0.5453942	0.5452832	0.5444932	0.5437541	0.5437456	0.544489	0.5453286	0.5455214	0.5449011	0.5440262	0.5436808	0.5441718	0.5450527	0.5455246	0.5451513	0.54425	0.5436095	0.5437843	0.5445952	0.5452881	0.5452098	0.5443927	0.5435297	0.5433563	0.543989	0.544817	0.5450474	0.5444158	0.5434271	0.542909	0.5432698	0.5441264	0.5446431	0.5442793	0.5432777	0.542455	0.5424736	0.5432417	0.5439873	0.5439465	0.543051	0.5419988	0.5416372	0.5421999	0.5430861	0.543391	0.5427175	0.5415418	0.5408006	0.5410534	0.5419684	0.5426064	0.542259	0.5410924	0.5400165	0.53988	0.540699	0.5416236	0.541689	0.5406861	0.5393702	0.5388048	0.5394052	0.5405431	0.5410897	0.5404273	0.5390247	0.5380497	0.5383329	0.5396	0.5406874	0.5405736	0.539315	0.5380393	0.5379661	0.5393004	0.5410076	0.541714	0.5409512	0.5396302	0.5392862	0.540713	0.5432056	0.5451445	0.5454465	0.5445974	0.5443165	0.5460731	0.5497342	0.5536103	0.5559437	0.5565447	0.5571047	0.5598119	0.5653883	0.5723331	0.5781869	0.5817641	0.5843656	0.5888074	0.5969197	0.6076968	0.6179683	0.6251366	0.6295092	0.6341133	0.6419201	0.6527632	0.6630307	0.6686779	0.6687092	0.6660707	0.6651191	0.6676231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657209	0.6578231	0.6596235	0.6604846	0.6581714	0.6522276	0.644314	0.6367714	0.6306858	0.6252081	0.6186645	0.6102842	0.6009683	0.5925301	0.5861632	0.5815273	0.5772193	0.5720981	0.5662474	0.5608005	0.556873	0.5545786	0.5529786	0.5509394	0.548091	0.5450623	0.5428466	0.5418941	0.5417307	0.5414038	0.540315	0.5386991	0.5373586	0.5369217	0.5372914	0.5377545	0.5376241	0.5368271	0.5359313	0.535615	0.5360619	0.5368157	0.5372012	0.5369205	0.5362947	0.5359566	0.5362808	0.5370607	0.5377079	0.5377811	0.5373668	0.5369853	0.5371183	0.5377833	0.5385312	0.5388546	0.5386365	0.5382419	0.538183	0.538662	0.5393992	0.5398919	0.5398636	0.5395034	0.5392881	0.5395538	0.5402006	0.5407894	0.5409384	0.5406597	0.5403415	0.5403974	0.5408981	0.5415145	0.5418164	0.541656	0.5412953	0.5411671	0.5414881	0.5420683	0.5424861	0.5424659	0.5421217	0.5418514	0.5419792	0.5424676	0.5429542	0.5430783	0.5428021	0.5424417	0.5423824	0.5427344	0.5432364	0.5434914	0.5433223	0.5429284	0.5427053	0.5428909	0.5433531	0.5437097	0.5436711	0.5432991	0.5429498	0.5429554	0.5433261	0.5437419	0.5438398	0.5435386	0.5431111	0.5429403	0.5431759	0.5436	0.5438224	0.54363	0.5431778	0.542851	0.5429203	0.543298	0.5436163	0.5435558	0.5431327	0.5426853	0.5425724	0.5428507	0.5432221	0.5432998	0.5429547	0.5424336	0.5421399	0.5422724	0.5426443	0.5428482	0.5426207	0.5420803	0.541625	0.541577	0.5418914	0.5421925	0.5421083	0.5416059	0.5410251	0.5407779	0.5409773	0.5413313	0.5414003	0.5409915	0.5403368	0.5398908	0.5399244	0.5402763	0.5404912	0.5402262	0.5395623	0.5389406	0.5387711	0.5390611	0.5393996	0.5393208	0.5387245	0.5379762	0.5375887	0.5377612	0.5381908	0.5383345	0.5378963	0.5371031	0.5365166	0.5365342	0.5370239	0.5374288	0.5372613	0.5365511	0.5358389	0.5357065	0.5362507	0.5369794	0.5372417	0.5368191	0.5361485	0.535959	0.5366252	0.5378154	0.5387697	0.5389848	0.5386981	0.5387232	0.5397499	0.5417188	0.5438494	0.5453355	0.5461056	0.5469609	0.5489238	0.5523367	0.5565254	0.5603823	0.56339	0.5661766	0.5700567	0.5758897	0.5832507	0.5907237	0.5971314	0.6026185	0.6085742	0.6163513	0.6258525	0.635339	0.6427597	0.6474262	0.6505118	0.653859	0.658086	0.661815	0.6629133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
